date,item_id,item_desc,qty_ordered,promo_flag,unit_price,warehouse_stock_on_hand,reorder_point,is_stockout
2025-05-17,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,23,0,7.65,209,70,0
2025-05-17,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,73,50,0
2025-05-17,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-17,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-17,80010002,PANADOL 10s,0,0,4.65,120,50,0
2025-05-17,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,24,0,4.37,243,147,0
2025-05-17,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,24,0,7.84,104,50,0
2025-05-17,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,152,67,0
2025-05-17,70010001,Micro USB,22,0,2.96,161,67,0
2025-05-17,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,93,61,0
2025-05-17,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,65,50,0
2025-05-17,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,25,0,5.38,232,161,0
2025-05-17,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,29,0,2.65,370,231,0
2025-05-18,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,62,0,4.75,1982,812,0
2025-05-18,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-18,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,382,161,0
2025-05-18,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,144,75,0
2025-05-18,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,127,50,0
2025-05-18,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,106,81,0
2025-05-18,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,21,0,7.49,201,133,0
2025-05-18,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,56,50,0
2025-05-18,2040230601,CHEEZELS BBQ CHEESE 60G *1,24,0,2.72,140,58,0
2025-05-18,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,18,0,5.46,566,238,0
2025-05-18,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-18,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,85,50,0
2025-05-18,2040012101,CHEEZELS 60G *1,24,0,3.32,108,52,0
2025-05-18,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,77,50,0
2025-05-18,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,110,50,0
2025-05-18,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,55,52,0
2025-05-18,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,62,58,0
2025-05-18,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,29,0,7.81,1196,434,0
2025-05-18,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,81,50,0
2025-05-18,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,26,0,6.61,713,322,0
2025-05-18,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,130,56,0
2025-05-18,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,89,56,0
2025-05-18,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,139,50,0
2025-05-18,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,112,58,0
2025-05-18,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,77,50,0
2025-05-18,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,491,175,0
2025-05-18,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,86,50,0
2025-05-18,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,125,79,0
2025-05-18,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,16,0,2.99,68,50,0
2025-05-18,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,112,58,0
2025-05-18,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,69,50,0
2025-05-18,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,66,50,0
2025-05-18,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,77,70,0
2025-05-18,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,55,52,0
2025-05-18,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,426,158,0
2025-05-18,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,57,50,0
2025-05-18,2031743501,JACOB'S VP WEETAMEAL 289G,30,0,2.04,62,52,0
2025-05-18,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,186,70,0
2025-05-18,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,73,50,0
2025-05-18,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-18,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-18,80010002,PANADOL 10s,12,0,4.65,120,50,0
2025-05-18,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,219,147,0
2025-05-18,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,80,50,0
2025-05-18,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,152,67,0
2025-05-18,70010001,Micro USB,0,0,2.96,139,67,0
2025-05-18,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,93,61,0
2025-05-18,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,65,50,0
2025-05-18,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,207,161,0
2025-05-18,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,341,231,0
2025-05-19,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,1920,812,0
2025-05-19,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-19,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,24,0,2.53,382,161,0
2025-05-19,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,144,75,0
2025-05-19,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,127,50,0
2025-05-19,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,106,81,0
2025-05-19,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,180,133,0
2025-05-19,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,56,50,0
2025-05-19,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,116,58,0
2025-05-19,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,15,0,5.46,548,238,0
2025-05-19,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-19,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,85,50,0
2025-05-19,2040012101,CHEEZELS 60G *1,0,0,3.32,84,52,0
2025-05-19,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,77,50,0
2025-05-19,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,14,0,6.74,110,50,0
2025-05-19,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,55,52,0
2025-05-19,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,29,0,2.52,62,58,0
2025-05-19,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,30,0,7.81,1167,434,0
2025-05-19,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,81,50,0
2025-05-19,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,18,0,6.61,687,322,0
2025-05-19,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,130,56,0
2025-05-19,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,89,56,0
2025-05-19,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,139,50,0
2025-05-19,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,112,58,0
2025-05-19,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,77,50,0
2025-05-19,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,24,0,8.35,491,175,0
2025-05-19,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,86,50,0
2025-05-19,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,125,79,0
2025-05-19,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,52,50,0
2025-05-19,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,21,0,2.75,112,58,0
2025-05-19,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,69,50,0
2025-05-19,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,66,50,0
2025-05-19,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,77,70,0
2025-05-19,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,55,52,0
2025-05-19,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,426,158,0
2025-05-19,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,57,50,0
2025-05-19,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,136,52,0
2025-05-19,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,186,70,0
2025-05-19,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,73,50,0
2025-05-19,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-19,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-19,80010002,PANADOL 10s,0,0,4.65,108,50,0
2025-05-19,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,17,0,4.37,219,147,0
2025-05-19,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,80,50,0
2025-05-19,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,27,0,7.38,152,67,0
2025-05-19,70010001,Micro USB,0,0,2.96,139,67,0
2025-05-19,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,93,61,0
2025-05-19,1110029901,AJI-SHIO PEPPER (45GM),20,0,8.17,65,50,0
2025-05-19,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,207,161,0
2025-05-19,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,33,0,2.65,341,231,0
2025-05-20,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,1920,812,0
2025-05-20,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-20,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,358,161,0
2025-05-20,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,144,75,0
2025-05-20,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,127,50,0
2025-05-20,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,106,81,0
2025-05-20,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,18,0,7.49,180,133,0
2025-05-20,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,56,50,0
2025-05-20,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,116,58,0
2025-05-20,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,16,0,5.46,533,238,0
2025-05-20,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-20,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,85,50,0
2025-05-20,2040012101,CHEEZELS 60G *1,0,0,3.32,84,52,0
2025-05-20,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,77,50,0
2025-05-20,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,96,50,0
2025-05-20,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,55,52,0
2025-05-20,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,149,58,0
2025-05-20,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,24,0,7.81,1137,434,0
2025-05-20,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,13,0,4.44,81,50,0
2025-05-20,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,22,0,6.61,669,322,0
2025-05-20,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,21,0,3.17,130,56,0
2025-05-20,1090128501,FRUIT NETRON 14 (PCS),23,0,2.28,89,56,0
2025-05-20,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,139,50,0
2025-05-20,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,21,0,4.37,112,58,0
2025-05-20,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,77,50,0
2025-05-20,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,467,175,0
2025-05-20,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,86,50,0
2025-05-20,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,125,79,0
2025-05-20,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,52,50,0
2025-05-20,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,91,58,0
2025-05-20,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,69,50,0
2025-05-20,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,66,50,0
2025-05-20,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,77,70,0
2025-05-20,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,55,52,0
2025-05-20,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,32,0,2.91,426,158,0
2025-05-20,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,57,50,0
2025-05-20,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,136,52,0
2025-05-20,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,186,70,0
2025-05-20,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,73,50,0
2025-05-20,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-20,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-20,80010002,PANADOL 10s,0,0,4.65,108,50,0
2025-05-20,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,202,147,0
2025-05-20,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,80,50,0
2025-05-20,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,125,67,0
2025-05-20,70010001,Micro USB,0,0,2.96,139,67,0
2025-05-20,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,93,61,0
2025-05-20,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,125,50,0
2025-05-20,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,20,0,5.38,207,161,0
2025-05-20,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,308,231,0
2025-05-21,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,63,0,4.75,1920,812,0
2025-05-21,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-21,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,24,0,2.53,358,161,0
2025-05-21,2040011101,TWISTIES CHICKEN 60G,29,0,1.73,144,75,0
2025-05-21,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,127,50,0
2025-05-21,2030052801,TIGER BISKUAT ENERGY 144.4G,27,0,2.61,106,81,0
2025-05-21,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,162,133,0
2025-05-21,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,56,50,0
2025-05-21,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,116,58,0
2025-05-21,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,0,0,5.46,517,238,0
2025-05-21,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-21,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,85,50,0
2025-05-21,2040012101,CHEEZELS 60G *1,0,0,3.32,84,52,0
2025-05-21,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,77,50,0
2025-05-21,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,96,50,0
2025-05-21,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,55,52,0
2025-05-21,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,149,58,0
2025-05-21,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,35,0,7.81,1113,434,0
2025-05-21,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,68,50,0
2025-05-21,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,26,0,6.61,647,322,0
2025-05-21,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,109,56,0
2025-05-21,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,66,56,0
2025-05-21,2031923801,JACOB'S WEETAMEAL 502G,22,0,4.07,139,50,0
2025-05-21,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,91,58,0
2025-05-21,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,77,50,0
2025-05-21,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,25,0,8.35,467,175,0
2025-05-21,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,86,50,0
2025-05-21,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,125,79,0
2025-05-21,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,52,50,0
2025-05-21,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,91,58,0
2025-05-21,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,13,0,5.11,69,50,0
2025-05-21,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,66,50,0
2025-05-21,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,77,70,0
2025-05-21,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,55,52,0
2025-05-21,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,394,158,0
2025-05-21,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,13,0,8.18,57,50,0
2025-05-21,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,136,52,0
2025-05-21,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,186,70,0
2025-05-21,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,73,50,0
2025-05-21,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-21,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-21,80010002,PANADOL 10s,0,0,4.65,108,50,0
2025-05-21,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,22,0,4.37,202,147,0
2025-05-21,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,80,50,0
2025-05-21,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,125,67,0
2025-05-21,70010001,Micro USB,0,0,2.96,139,67,0
2025-05-21,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,19,0,8.09,93,61,0
2025-05-21,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,125,50,0
2025-05-21,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,187,161,0
2025-05-21,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,26,0,2.65,308,231,0
2025-05-22,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,61,0,4.75,1857,812,0
2025-05-22,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-22,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,334,161,0
2025-05-22,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,115,75,0
2025-05-22,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,127,50,0
2025-05-22,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,241,81,0
2025-05-22,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,162,133,0
2025-05-22,2040012701,CHACHO'S CHEESY CHEESE 160G,18,0,3.45,56,50,0
2025-05-22,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,116,58,0
2025-05-22,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,17,0,5.46,517,238,0
2025-05-22,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-22,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,85,50,0
2025-05-22,2040012101,CHEEZELS 60G *1,0,0,3.32,84,52,0
2025-05-22,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,77,50,0
2025-05-22,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,96,50,0
2025-05-22,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,15,0,3.93,55,52,0
2025-05-22,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,149,58,0
2025-05-22,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,43,0,7.81,1078,434,0
2025-05-22,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,68,50,0
2025-05-22,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,27,0,6.61,621,322,0
2025-05-22,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,109,56,0
2025-05-22,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,66,56,0
2025-05-22,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,117,50,0
2025-05-22,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,91,58,0
2025-05-22,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,77,50,0
2025-05-22,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,442,175,0
2025-05-22,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,86,50,0
2025-05-22,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,125,79,0
2025-05-22,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,52,50,0
2025-05-22,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,91,58,0
2025-05-22,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,56,50,0
2025-05-22,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,66,50,0
2025-05-22,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,77,70,0
2025-05-22,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,28,0,3.35,55,52,0
2025-05-22,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,394,158,0
2025-05-22,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,104,50,0
2025-05-22,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,136,52,0
2025-05-22,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,30,0,7.65,186,70,0
2025-05-22,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,73,50,0
2025-05-22,2010039901,MASSIMO WHOLEMEAL 400GM*1,13,0,4.87,54,50,0
2025-05-22,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-22,80010002,PANADOL 10s,0,0,4.65,108,50,0
2025-05-22,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,25,0,4.37,180,147,0
2025-05-22,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,80,50,0
2025-05-22,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,125,67,0
2025-05-22,70010001,Micro USB,32,0,2.96,139,67,0
2025-05-22,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,74,61,0
2025-05-22,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,125,50,0
2025-05-22,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,187,161,0
2025-05-22,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,282,231,0
2025-05-23,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,75,0,4.75,1796,812,0
2025-05-23,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-23,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,33,0,2.53,334,161,0
2025-05-23,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,115,75,0
2025-05-23,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,127,50,0
2025-05-23,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,241,81,0
2025-05-23,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,22,0,7.49,162,133,0
2025-05-23,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,122,50,0
2025-05-23,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,116,58,0
2025-05-23,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,21,0,5.46,500,238,0
2025-05-23,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-23,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,85,50,0
2025-05-23,2040012101,CHEEZELS 60G *1,0,0,3.32,84,52,0
2025-05-23,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,77,50,0
2025-05-23,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,96,50,0
2025-05-23,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,145,52,0
2025-05-23,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,149,58,0
